;_index;_type;_id;_score;_source.date;_source.country;_source.orientation;_source.metadata;_source.keywords;_source.city;_source.rating;_source.county;_source.media;_source.lens;_source.dirname;_source.filename;_source.museum;_source.imported;_source.width;_source.location;_source.state;_source.place;_source.height;_source.md5;_source.placeInterpolated;_source.modified;_source.deleted;_source.found_file_on_disk;long;lat
476;images2;test;FQPEqWwBP8SISckher2m;2.6241126;2019-07-25T19:50:15;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9564.JPG;;2019-08-19;4032;[16.92068888888889, 43.374947222222225];Unknown;True;3024;780267d24203a78411da63789edb46bb;True;;;;43.37;16.92
477;images2;test;KgPEqWwBP8SISckhgL0b;2.6241126;2019-07-25T20:02:47;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9565.JPG;;2019-08-19;4032;[16.919116666666667, 43.376625];Unknown;True;3024;7d027375bd6dd3cbb851aeb45ca6acb8;True;;;;43.38;16.92
478;images2;test;QQPEqWwBP8SISckhTrw0;2.6241126;2019-07-25T20:56:03;Hrvatska;Rotated 180;True;['Nice'];Unknown;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190725_205603.jpg;;2019-08-19;4032;[16.918055555555558, 43.378055555555555];Unknown;True;3024;12baf42a6c5809a44bb02fe73202508f;True;;;;43.38;16.92
479;images2;test;rQPEqWwBP8SISckhY7yk;2.6241126;2019-07-25T21:36:07;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190725_213607.jpg;;2019-08-19;4032;[16.93027777777778, 43.36805555555556];Unknown;True;3024;5297041da1c7e0bc594c08649a0cfe14;True;;;;43.37;16.93
480;images2;test;2QPEqWwBP8SISckha7zF;2.6241126;2019-07-25T21:36:09;Hrvatska;Horizontal (normal);True;[];Unknown;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190725_213610.jpg;;2019-08-19;4032;[16.93027777777778, 43.36805555555556];Unknown;True;3024;950d9c69204b3a516f15b94ccbfec6ec;True;;;;43.37;16.93
481;images2;test;TgPDqWwBP8SISckh_bs6;2.6241126;2019-07-28T17:20:05;Hrvatska;Rotated 90 CW;True;[];Split Lučac ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9627.JPG;;2019-08-19;4032;[16.440516666666667, 43.50819722222222];Unknown;True;3024;a8dee01d998add25bde9988f2f2ed690;True;;;;43.51;16.44
482;images2;test;0gPEqWwBP8SISckharyH;2.6241126;2019-07-28T17:30:52;Hrvatska;Rotated 180;True;['Nice'];Split Lučac ;3;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9629.JPG;;2019-08-19;4032;[16.441125, 43.50864444444444];Unknown;True;3024;732910d2727f9d94043d5660e6790644;True;;;;43.51;16.44
483;images2;test;KgPDqWwBP8SISckh77tz;2.6241126;2019-07-28T17:46:35;Hrvatska;-;True;['Nice'];Split Lučac ;3;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9631.JPG;;2019-08-19;4032;[16.439547222222224, 43.50838888888889];Unknown;True;3024;59fd15c397f10bf676c63ffa0aa6bff3;True;;;;43.51;16.44
484;images2;test;VAPDqWwBP8SISckh_rsU;2.6241126;2019-07-28T17:59:11;Hrvatska;Horizontal (normal);True;[];Split Varoš ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9632.JPG;;2019-08-19;4032;[16.438422222222222, 43.50898055555555];Unknown;True;3024;f903a5a92d022963a5686dd6a65b48d3;True;;;;43.51;16.44
485;images2;test;MAPDqWwBP8SISckh8LvC;2.6241126;2019-07-25T21:36:33;Hrvatska;Horizontal (normal);True;[];Brela ;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190725_213634.jpg;;2019-08-19;2640;[16.930460899722224, 43.3681117];Unknown;True;1980;ade931ada337a3e6f8a20e7a7ecdc8db;True;;;;43.37;16.93
486;images2;test;6gPEqWwBP8SISckhcbxQ;2.6241126;2019-07-25T21:37:54;Hrvatska;Horizontal (normal);True;[];Brela ;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9567.JPG;;2019-08-19;3088;[16.930236111111114, 43.368075];Unknown;True;2320;14d83a1943c0a5b978cc452b4c96a415;True;;;;43.37;16.93
487;images2;test;1APDqWwBP8SISckh17pY;2.6241126;2019-07-25T21:38:46;Hrvatska;Rotated 180;True;[];Brela ;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9568.JPG;;2019-08-19;3088;[16.930394444444445, 43.36813611111111];Unknown;True;2320;3bc31b77bdd124067c6c8b513881d419;True;;;;43.37;16.93
488;images2;test;4gPDqWwBP8SISckh2rqu;2.6241126;2019-07-25T21:38:49;Hrvatska;Rotated 180;True;[];Brela ;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9569.JPG;;2019-08-19;3088;[16.93041666666667, 43.36815277777778];Unknown;True;2320;2504a427c4d007b01aaa5d7e36403dd2;True;;;;43.37;16.93
489;images2;test;FAPEqWwBP8SISckher2F;2.6241126;2019-07-25T21:38:50;Hrvatska;Rotated 180;True;[];Brela ;2;-;image;iPhone 7 iPhone 7 front camera 2.87mm f/2.2;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9570.JPG;;2019-08-19;3088;[16.930419444444446, 43.36815277777778];Unknown;True;2320;2ef9385bc98fef67f1a1f9f6b6c3d299;True;;;;43.37;16.93
490;images2;test;HgPDqWwBP8SISckh7Lvs;2.6241126;2019-07-25T13:18:16;Hrvatska;Rotated 180;True;[];Zaton ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9552.JPG;;2019-08-19;4032;[15.183383333333333, 44.22986944444445];Unknown;True;3024;342510e6b8043de79f341b523e6e4f8d;True;;;;44.23;15.18
491;images2;test;MQPDqWwBP8SISckh8bsF;2.6241126;2019-07-25T13:18:22;Hrvatska;Rotated 180;True;[];Zaton ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9553.JPG;;2019-08-19;4032;[15.183383333333333, 44.22986944444445];Unknown;True;3024;54da7be3c11808be90b91dfbaec47185;True;;;;44.23;15.18
492;images2;test;0gPDqWwBP8SISckh1rpy;2.6241126;2019-07-25T13:18:29;Hrvatska;Rotated 180;True;[];Ninski Stanovi ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9554.JPG;;2019-08-19;4032;[15.210355555555555, 44.208400000000005];Unknown;True;3024;f12c972016cef5e4a443bad2bd480d3e;True;;;;44.21;15.21
493;images2;test;5APDqWwBP8SISckh27oY;2.6241126;2019-07-25T13:19:33;Hrvatska;Rotated 180;True;[];Ninski Stanovi ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9555.JPG;;2019-08-19;4032;[15.218022222222222, 44.20428888888889];Unknown;True;3024;ed487dbb1eaa29a693c7e86f43d88b72;True;;;;44.2;15.22
494;images2;test;LQPEqWwBP8SISckhgb0b;2.6241126;2019-07-25T13:32:54;Hrvatska;Rotated 180;True;[];Zemunik Donji ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9559.JPG;;2019-08-19;4032;[15.354297222222222, 44.09619166666667];Unknown;True;3024;ce4ef1230f3073d63c54a6e4bd1071ac;True;;;;44.1;15.35
495;images2;test;WQPDqWwBP8SISckh_7sd;2.6241126;2019-07-25T13:17:07;Hrvatska;Rotated 180;True;[];Vir ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9544.JPG;;2019-08-19;4032;[15.089747222222222, 44.29700555555555];Unknown;True;3024;880ea29b477e2b46dbaa83495cb7fbca;True;;;;44.3;15.09
496;images2;test;RwPDqWwBP8SISckh-7t6;2.6241126;2019-07-25T13:17:13;Hrvatska;Rotated 180;True;[];Vir ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9545.JPG;;2019-08-19;4032;[15.089747222222222, 44.29700555555555];Unknown;True;3024;0f70ebbec25a9b8963736129690a7ff0;True;;;;44.3;15.09
497;images2;test;HQPDqWwBP8SISckh7LvL;2.6241126;2019-07-25T13:17:20;Hrvatska;Rotated 180;True;[];Donji Begonjići ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9546.JPG;;2019-08-19;4032;[15.149480555555556, 44.24597222222222];Unknown;True;3024;298aa8f2c982d8aaaf32a3713b3eda8d;True;;;;44.25;15.15
498;images2;test;MgPDqWwBP8SISckh8bs1;2.6241126;2019-07-25T13:17:27;Hrvatska;Rotated 180;True;[];Donji Begonjići ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9547.JPG;;2019-08-19;4032;[15.155930555555557, 44.24140833333333];Unknown;True;3024;ddb8002e6c3bbf996a0c7496213fe39a;True;;;;44.24;15.16
499;images2;test;rgPEqWwBP8SISckhY7zK;2.6241126;2019-07-25T13:17:30;Hrvatska;Rotated 180;True;[];Donji Begonjići ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9548.JPG;;2019-08-19;4032;[15.155930555555557, 44.24140833333333];Unknown;True;3024;edb5b41dab3c0ea87d7c6d5f756ea502;True;;;;44.24;15.16
500;images2;test;mgPEqWwBP8SISckhYLxK;2.6241126;2019-07-25T13:17:41;Hrvatska;Rotated 180;True;[];Nin ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9549.JPG;;2019-08-19;4032;[15.169133333333333, 44.23679444444444];Unknown;True;3024;b90a3febdc204cd224fc6e30767a0bce;True;;;;44.24;15.17
501;images2;test;RgPDqWwBP8SISckh-7tV;2.6241126;2019-07-25T13:17:52;Hrvatska;Rotated 180;True;[];Nin ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9551.JPG;;2019-08-19;4032;[15.177588888888888, 44.233158333333336];Unknown;True;3024;73cdd172dbd7d3f0fd72c6ab9dc0b95c;True;;;;44.23;15.18
502;images2;test;WgPDqWwBP8SISckh_7uB;2.6241126;2019-07-25T13:17:52;Hrvatska;Rotated 180;True;[];Nin ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9550.JPG;;2019-08-19;4032;[15.177588888888888, 44.233158333333336];Unknown;True;3024;2857b360d6f8b50d323668d0bef025e8;True;;;;44.23;15.18
503;images2;test;4wPDqWwBP8SISckh2rrW;2.6241126;2019-07-25T13:16:31;Hrvatska;-;True;[];Vir ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9541.JPG;;2019-08-19;4032;[15.089747222222222, 44.29700555555555];Unknown;True;3024;6fb00470738eec6c56c9e271e55e2c59;True;;;;44.3;15.09
504;images2;test;BQPDqWwBP8SISckh47uK;2.6241126;2019-07-25T13:16:58;Hrvatska;Rotated 180;True;[];Vir ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9542.JPG;;2019-08-19;4032;[15.089747222222222, 44.29700555555555];Unknown;True;3024;95bc8443a4b12a0283e6bc0dc39b0c10;True;;;;44.3;15.09
505;images2;test;9APDqWwBP8SISckh37oE;2.6241126;2019-07-25T13:17:05;Hrvatska;Rotated 180;True;[];Vir ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9543.JPG;;2019-08-19;4032;[15.089747222222222, 44.29700555555555];Unknown;True;3024;f17f2224044a42e1eb774388e1c4aea1;True;;;;44.3;15.09
506;images2;test;xQPEqWwBP8SISckhaLyI;2.6241126;2019-07-26T13:36:18;Hrvatska;Rotated 180;True;['Nice'];Baška Voda ;3;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9589.JPG;;2019-08-19;4032;[16.953924999999998, 43.35015555555556];Unknown;True;3024;021d97d8a3c58a9dd8814ecd0429ebf1;True;;;;43.35;16.95
507;images2;test;wQPEqWwBP8SISckhZ7zB;2.6241126;2019-07-31T17:53:32;Hrvatska;Horizontal (normal);True;[];Brela ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9774.JPG;;2019-08-19;4032;[16.929605555555558, 43.367244444444445];Unknown;True;3024;1af03fe5257dbb897c6f20b04ec77c84;True;;;;43.37;16.93
508;images2;test;3wPEqWwBP8SISckhbLyz;2.6241126;2019-07-31T17:53:51;Hrvatska;Rotated 90 CW;True;[];Brela ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9775.JPG;;2019-08-19;4032;[16.929708333333334, 43.36721111111111];Unknown;True;3024;78b8ac20c0a1947b823bafe55d5ef2e1;True;;;;43.37;16.93
509;images2;test;twPEqWwBP8SISckhZbyk;2.6241126;2019-07-31T17:54:00;Hrvatska;Rotated 90 CW;True;[];Brela ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9776.JPG;;2019-08-19;4032;[16.929691666666667, 43.36719444444444];Unknown;True;3024;8708d549b3297deb9f8bea3c0bcbbb1c;True;;;;43.37;16.93
510;images2;test;mQPEqWwBP8SISckhILsd;2.6241126;2019-07-30T12:43:54;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9695.JPG;;2019-08-19;4032;[16.596663888888887, 43.184238888888885];Unknown;True;3024;7178c52beeec68c75f00058e3916d384;True;;;;43.18;16.6
511;images2;test;dgPEqWwBP8SISckhD7tZ;2.6241126;2019-07-30T12:43:58;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9696.JPG;;2019-08-19;4032;[16.596663888888887, 43.18424722222222];Unknown;True;3024;400c870e71e1528c9b6643774e08b1fd;True;;;;43.18;16.6
512;images2;test;gAPEqWwBP8SISckhFLty;2.6241126;2019-07-30T12:44:07;Hrvatska;Horizontal (normal);True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9697.JPG;;2019-08-19;7664;[16.596669444444444, 43.18428055555555];Unknown;True;3932;75fa081758bde14133c55d9fefddb1cc;True;;;;43.18;16.6
513;images2;test;UwPEqWwBP8SISckhUbyN;2.6241126;2019-07-30T13:35:18;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9699.JPG;;2019-08-19;4032;[16.591458333333332, 43.18427222222222];Unknown;True;3024;a0347b99b800382f2ef73e7d222ac0fa;True;;;;43.18;16.59
514;images2;test;_wPEqWwBP8SISckhP7uc;2.6241126;2019-07-30T13:40:44;Hrvatska;Horizontal (normal);True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9700.JPG;;2019-08-19;4032;[16.59393888888889, 43.184036111111105];Unknown;True;3024;8eb5a834cf12e253d6067b62006b3aaa;True;;;;43.18;16.59
515;images2;test;HgPEqWwBP8SISckhR7yn;2.6241126;2019-07-30T13:43:00;Hrvatska;Rotated 180;True;[];Njiva Stari Grad ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9701.JPG;;2019-08-19;4032;[16.59511111111111, 43.1838];Unknown;True;3024;510656bb401c1f916f067f949c665a79;True;;;;43.18;16.6
516;images2;test;rQPEqWwBP8SISckhKLtK;2.6241126;2019-07-30T19:50:16;Hrvatska;Rotated 180;True;[];Sućuraj ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9737.JPG;;2019-08-19;4032;[17.196852777777778, 43.12342777777778];Unknown;True;3024;405a5e1369f01c6ebf2f08aa1709e056;True;;;;43.12;17.2
517;images2;test;jQPEqWwBP8SISckhXbxH;2.6241126;2019-07-30T19:50:24;Hrvatska;Rotated 180;True;[];Sućuraj ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9738.JPG;;2019-08-19;4032;[17.197211111111113, 43.12355];Unknown;True;3024;a294f7bc4d8f7d2fd07a15f6aed84176;True;;;;43.12;17.2
518;images2;test;cwPEqWwBP8SISckhVrzu;2.6241126;2019-07-30T19:50:38;Hrvatska;Rotated 180;True;['Nice'];Sućuraj ;3;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9739.JPG;;2019-08-19;4032;[17.19778888888889, 43.12383333333334];Unknown;True;3024;bca2016b1cb96c09836696cc7d10c496;True;;;;43.12;17.2
519;images2;test;ygPDqWwBP8SISckh07qK;2.6241126;2019-07-30T19:51:14;Hrvatska;Rotated 180;True;['Nice'];Sućuraj ;3;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9742.JPG;;2019-08-19;4032;[17.199236111111112, 43.124625];Unknown;True;3024;62e56e54cc91790ef85bf85d66bc0b7d;True;;;;43.12;17.2
520;images2;test;6APDqWwBP8SISckh27rn;2.6241126;2019-07-30T19:52:14;Hrvatska;Rotated 180;True;[];Sućuraj ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9743.JPG;;2019-08-19;4032;[17.20171111111111, 43.125819444444446];Unknown;True;3024;1d8353341183a2203d87085e97a2510c;True;;;;43.13;17.2
521;images2;test;FgPDqWwBP8SISckh6LuD;2.6241126;2019-07-30T19:53:26;Hrvatska;Rotated 180;True;[];Sućuraj ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9744.JPG;;2019-08-19;4032;[17.20466111111111, 43.127341666666666];Unknown;True;3024;c1bee3b5ecff3191e4ce7f4152274aee;True;;;;43.13;17.2
522;images2;test;hwPEqWwBP8SISckhW7yl;2.6241126;2019-07-30T19:54:28;Hrvatska;Rotated 180;True;[];Sućuraj ;2;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190730_195428.jpg;;2019-08-19;4032;[17.20722222222222, 43.12861111111111];Unknown;True;3024;954de51a24bda2f1d0ec6e73342dd1e7;True;;;;43.13;17.21
523;images2;test;oAPEqWwBP8SISckhIbu_;2.6241126;2019-07-30T20:48:12;Hrvatska;Horizontal (normal);True;['Nice'];Podgora ;3;-;image;SM-G960F -;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/20190730_204812.jpg;;2019-08-19;4032;[17.078333333333333, 43.24055555555556];Unknown;True;3024;004933ed2838f8d959bf1897f1d548c2;True;;;;43.24;17.08
524;images2;test;gQPEqWwBP8SISckhFLus;2.6241126;2019-07-30T10:09:22;Hrvatska;Rotated 180;True;[];Drvenik ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9683.JPG;;2019-08-19;4032;[17.24961388888889, 43.15294166666666];Unknown;True;3024;f6a7dbad1c5d0ad9c35867527d371737;True;;;;43.15;17.25
525;images2;test;xAPEqWwBP8SISckhLrvY;2.6241126;2019-07-30T10:10:57;Hrvatska;Rotated 180;True;[];Drvenik ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9684.JPG;;2019-08-19;4032;[17.249655555555556, 43.15279722222222];Unknown;True;3024;ab83faf5217620ff038e0876664c3779;True;;;;43.15;17.25
526;images2;test;8APEqWwBP8SISckhPLvO;2.6241126;2019-07-30T10:38:39;Hrvatska;Rotated 180;True;['Nice'];Drvenik ;3;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9686.JPG;;2019-08-19;4032;[17.24141388888889, 43.14922222222222];Unknown;True;3024;57959c0ebb98b92dfd4ebdb8082fffd2;True;;;;43.15;17.24
527;images2;test;6APEqWwBP8SISckhO7sO;2.6241126;2019-07-30T10:49:03;Hrvatska;Rotated 180;True;[];Sućuraj ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9687.JPG;;2019-08-19;4032;[17.218449999999997, 43.133069444444445];Unknown;True;3024;f7edf7cfed6fe803875ee7c33cdd3747;True;;;;43.13;17.22
528;images2;test;LwPEqWwBP8SISckhSryY;2.6241126;2019-07-30T10:49:13;Hrvatska;Rotated 180;True;['Nice'];Sućuraj ;3;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9688.JPG;;2019-08-19;4032;[17.218152777777775, 43.1328];Unknown;True;3024;89fa3ded0a893bedf546dfa898ecd9cb;True;;;;43.13;17.22
529;images2;test;zgPEqWwBP8SISckhMru-;2.6241126;2019-07-30T10:57:56;Hrvatska;Rotated 180;True;[];Sućuraj ;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9691.JPG;;2019-08-19;4032;[17.20231111111111, 43.123086111111114];Unknown;True;3024;17475fc24f995925ce2c72258d43bea5;True;;;;43.12;17.2
530;images2;test;yQPDqWwBP8SISckh07os;2.6241126;2019-07-31T14:39:10;Hrvatska;Rotated 180;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9756.JPG;;2019-08-19;4032;[16.922169444444446, 43.37306944444445];Unknown;True;3024;60c31cf4831ba266b46ec314befbba89;True;;;;43.37;16.92
531;images2;test;BwPEqWwBP8SISckhd735;2.6241126;2019-07-31T14:42:12;Hrvatska;Rotated 90 CW;True;[];Unknown;2;-;image;iPhone 7 iPhone 7 back camera 3.99mm f/1.8;/Users/andregarstka/Pictures/Local/2019 - Kroatien/;/Users/andregarstka/Pictures/Local/2019 - Kroatien/IMG_9758.JPG;;2019-08-19;4032;[16.922505555555556, 43.372280555555555];Unknown;True;3024;c9990d9e7f3dbc9fc33528ba3659a52d;True;;;;43.37;16.92
